,ts-travel2-service-5c66d57d58-zxw8n,ts-gateway-service-6f6cfc45b-d9pnv,ts-basic-service-5dc8d4f9fd-llznp,ts-station-service-7f4f5f6f77-hp2zq,ts-train-service-86f5f97bc9-tlpss,ts-route-service-b6c59fb57-dz9bw,ts-price-service-76846864d9-nmjz7,ts-seat-service-5c95b49cff-mxdsg,ts-order-other-service-6cdbf9b4cc-swvb5,ts-config-service-5fcd447d84-9qltf,ts-auth-service-7f8d7d756d-kzp47,ts-verification-code-service-7b6dc75c45-r66rb,ts-food-service-f5756978c-6sb8t,ts-train-food-service-59bbbdd99b-cz98n,ts-travel-service-64469b5b48-5rjvb,ts-station-food-service-dc4d75dd-k65k2,ts-preserve-other-service-66646bdb5b-l8hp6,ts-security-service-cb9788d56-bdkcx,ts-order-service-5b67c48447-fj8b7,ts-contacts-service-866bd68c97-dzqgd,ts-assurance-service-69876c9868-wqgrl,ts-delivery-service-7d97b69596-gfnbr,ts-user-service-687d654649-f8jtd,ts-preserve-service-b5ccf8557-l5l4p,ts-execute-service-775f544d9-tmwcv,ts-inside-payment-service-6f94c49ccd-t4k6c,ts-payment-service-7fc6f5476f-pqwgt,ts-cancel-service-756f6c4675-prw5z
1675078744218,1.325540785626816e-29,0.0,1.5545994136787725e-07,2.3823514065875695e-07,3.478931510982499e-07,5.286886454136644e-07,2.5844257700278533e-06,0.2734322235288701,6.573777420764999e-16,0.13567261091264832,0.0,0.0,0.0,0.0,3.412801688167435e-08,0.0,0.0,0.0,0.5391202869069593,0.0,0.0,0.0,0.0,0.0,5.269620766156191e-60,5.04305383476333e-43,,
1675078745135,1.9842167185339475e-69,0.0,2.327097121938658e-47,3.5661682700608604e-47,5.207651202872469e-47,7.913999029707646e-47,3.868655628181439e-46,4.0930373112234205e-41,9.840360405081604e-56,1.1561971776237365e-40,0.0,0.0,0.0,0.0,5.108660736908607e-48,0.0,0.0,0.0,8.070151429371198e-41,0.0,0.0,0.0,0.0,0.0,7.888153829681303e-100,7.549003274668987e-83,,
1675078745160,1.6287442661037606e-70,0.0,1.910197640520136e-48,2.927289175405373e-48,4.2747004182153155e-48,6.496205994630885e-48,3.175585919156118e-47,3.359769620593409e-42,8.077459703097918e-57,9.49064437342001e-42,0.0,0.0,0.0,0.0,0.0410424993119494,0.0,0.0,0.0,6.624383689745897e-42,0.0,0.0,0.0,0.0,0.0,6.474990962544918e-101,6.196599234130113e-84,,
1675078745162,1.333503019558554e-70,0.0,0.42616675472392834,2.3966616710566586e-48,3.4998286925881785e-48,5.31864362613383e-48,2.599949851054516e-47,2.7507467116369585e-42,6.613264665674486e-57,7.770282415045472e-42,0.0,0.0,0.0,0.0,0.03360275636987488,0.0,0.0,0.0,5.4235866469831436e-42,0.0,0.0,0.0,0.0,0.0,5.301274226937437e-101,5.0733463574817065e-84,,
1675078745167,8.088104661816384e-71,0.0,0.2584832028902963,0.42741165580416907,2.1227534057967114e-48,3.225920427335345e-48,1.5769492983798588e-47,1.6684122177115227e-42,4.011147780525793e-57,4.712914519351004e-42,0.0,0.0,0.0,0.0,0.020381101989183106,0.0,0.0,0.0,3.289571587003316e-42,0.0,0.0,0.0,0.0,0.0,3.215385354181944e-101,3.077140113154065e-84,,
1675078745173,4.438845952351198e-71,0.0,0.1418585894810477,0.23456849010754294,0.34253876630551633,1.7704226676350618e-48,8.654481244811824e-48,9.156440388815183e-43,2.2013645760452334e-57,2.586502328136325e-42,0.0,0.0,0.0,0.0,0.011185385928082795,0.0,0.0,0.0,1.8053551647117225e-42,0.0,0.0,0.0,0.0,0.0,1.7646408969013737e-101,1.6887702999906497e-84,,
1675078745194,5.435652208901367e-72,0.0,0.017371496184855124,0.028724419479264622,0.0419460738599564,0.06957153161657248,1.0597968616220676e-48,1.1212649855256575e-43,2.695712432651406e-58,3.167338367715947e-43,0.0,0.0,0.0,0.0,0.0013697224093841842,0.0,0.0,0.0,2.2107734519866952e-43,0.0,0.0,0.0,0.0,0.0,2.1609162138368194e-102,2.068007790765729e-85,,
1675078745207,1.481388042801164e-72,0.0,0.0047342850029420775,0.007828317544545106,0.011431638719791044,0.018960454255586987,0.13853971579243024,3.055803569715639e-44,7.346673427745801e-59,8.63200404499052e-44,0.0,0.0,0.0,0.0,0.0003732929041883396,0.0,0.0,0.0,6.025060528619294e-44,0.0,0.0,0.0,0.0,0.0,5.889183703532115e-103,5.6359787122568495e-86,,
1675078745212,8.985072668905969e-73,0.0,0.002871489006102085,0.004748114604732926,0.006933639374311346,0.011500096828092382,0.08402858521598346,0.3033785366520384,4.455982680823934e-59,5.23557510805022e-44,0.0,0.0,0.0,0.0,0.00022641359144339848,0.0,0.0,0.0,3.654383937232008e-44,0.0,0.0,0.0,0.0,0.0,3.571970476872223e-103,3.418393886471505e-86,,
1675078745218,4.9311124318460334e-73,0.0,0.0015759065794648942,0.0026058205445854176,0.0038052619691017696,0.006311386955465107,0.046115865331050186,0.16649767105581675,2.445495145469574e-59,2.8733445409422103e-44,0.0,0.0,0.0,0.0,0.00012425841355397592,0.0,0.0,0.0,0.35762358897153307,0.0,0.0,0.0,0.0,0.0,1.9603389614918158e-103,1.876054341648255e-86,,
1675078745227,2.0048407035582684e-73,0.0,0.0006407158017960138,0.0010594475721571565,0.0015471040640015496,0.002566018446974703,0.018749311676288367,0.06769290146876562,9.942641291908742e-60,0.23711865067945273,0.0,0.0,0.0,0.0,5.051970091854662e-05,0.0,0.0,0.0,0.14539890088336807,0.0,0.0,0.0,0.0,0.0,7.970143445499625e-104,7.627467753388004e-87,,
1675078745231,1.3438849127032945e-73,0.0,0.00042948464575566535,0.0007101689453407312,0.0010370548674034428,0.0017200536035043824,0.01256803946598617,0.38055286403077127,6.664751768508079e-60,0.1589453848393594,0.0,0.0,0.0,0.0,3.386436824542689e-05,0.0,0.0,0.0,0.09746379793367065,0.0,0.0,0.0,0.0,0.0,5.3425469212979267e-104,5.112844535586517e-87,,
1675078745237,7.375396776627771e-74,0.0,0.00023570617111443016,0.0003897489807956161,0.0005691477784989573,0.0009439854323086661,0.006897486301822166,0.2088518399289952,3.657693322235496e-60,0.0872310767032835,0.0,0.0,0.0,0.0,1.8585159342063333e-05,0.0,0.0,0.0,0.4323117118357551,0.0,0.0,0.0,0.0,0.0,2.9320519167866354e-104,2.805988574669575e-87,,
1675078745245,3.313979393595708e-74,0.0,0.0001059096097028835,0.00017512550580663693,0.0002557345817425542,0.00042415999644100064,0.003099240375010477,0.0938431808892712,1.6435075515385355e-60,0.3107773464119651,0.0,0.0,0.0,0.0,8.35085039512283e-06,0.0,0.0,0.0,0.19425017365490263,0.0,0.0,0.0,0.0,0.0,1.3174558505076755e-104,1.260811939581061e-87,,
1675078745249,2.221426819676222e-74,0.0,7.099333445165344e-05,0.00011739013711431945,0.00017142401660657385,0.00028432294834080806,0.0020774829508525363,0.39806778722285735,1.1016760576072256e-60,0.20832028515370224,0.0,0.0,0.0,0.0,5.59774242129547e-06,0.0,0.0,0.0,0.1302097853467853,0.0,0.0,0.0,0.0,0.0,8.831170663622223e-105,8.451475173822557e-88,,
1675078745254,1.3473634744415564e-74,0.0,4.305963398016098e-05,7.120071730770466e-05,0.00010397392188297466,0.00017245058542859147,0.0012600571047223373,0.24144031759462783,6.682003060101236e-61,0.12635263998579893,0.0,0.0,0.0,0.0,3.395202403689735e-06,0.0,0.0,0.0,0.502959169259254,0.0,0.0,0.0,0.0,0.0,5.3563757686416415e-105,5.126078812723538e-88,,
1675078745262,6.054094342601981e-75,0.0,1.9347940731572437e-05,3.1992544552274104e-05,4.671849461488198e-05,7.748704291203737e-05,0.0005661801535934329,0.10848612780092712,3.0024175132234446e-61,0.33568030262528537,0.0,0.0,0.0,0.0,1.5255627790182085e-06,0.0,0.0,0.0,0.22599412251651887,0.0,0.0,0.0,0.0,0.0,2.406774775546308e-105,2.3032956829042784e-88,,
1675078745265,4.484983398725731e-75,0.0,1.4333307026618843e-05,2.370065993029627e-05,3.4609912053525254e-05,5.74038132559834e-05,0.0004194365739703887,0.45077817558934297,2.224245599889795e-61,0.2486780845087645,0.0,0.0,0.0,0.0,1.1301647034905271e-06,0.0,0.0,0.0,0.16742056372721367,0.0,0.0,0.0,0.0,0.0,1.7829826068018873e-105,1.7063234095130587e-88,,
1675078745270,2.7202799396293265e-75,0.0,8.69359016671885e-06,1.4375176903147373e-05,2.0991972790420895e-05,3.4817172724172424e-05,0.0002544011419178666,0.27341078422426157,1.3490731510640796e-61,0.1508308826531749,0.0,0.0,0.0,0.0,6.854795431920422e-07,0.0,0.0,0.0,0.5415157414558321,0.0,0.0,0.0,0.0,0.0,1.0814336167596996e-105,1.0349374632550655e-88,,
1675078745279,1.1059832894542666e-75,0.0,3.5345499960071e-06,5.844510782223545e-06,8.534699234685335e-06,1.4155606067596446e-05,0.00010343178570716695,0.11116052951146832,5.484922119932976e-62,0.32018807656952464,0.0,0.0,0.0,0.0,2.786951846347298e-07,0.0,0.0,0.0,0.2201638707478759,0.0,0.0,0.0,0.0,0.0,4.39678097598034e-106,4.207741722884084e-89,,
1675078745282,8.193325725972137e-76,0.0,2.618459038952551e-06,4.329720078441966e-06,6.322660701093216e-06,1.048673089966814e-05,7.662415144951611e-05,0.4527589592548179,4.0633302454666115e-62,0.23720116116773687,0.0,0.0,0.0,0.0,2.0646247079366322e-07,0.0,0.0,0.0,0.16310140698584114,0.0,0.0,0.0,0.0,0.0,3.2572154593529455e-106,3.1171717362351776e-89,,
1675078745286,5.4921504778185994e-76,0.0,1.7552055835331094e-06,2.9022981623026496e-06,4.23820621222453e-06,7.029465939428906e-06,5.136270472708141e-05,0.30349340641073763,2.7237317171991694e-62,0.15900069327366448,0.0,0.0,0.0,0.0,1.3839593292704011e-07,0.0,0.0,0.0,0.596236695867499,0.0,0.0,0.0,0.0,0.0,2.1833768166614503e-106,2.0895027017342054e-89,,
1675078745294,2.467782284974177e-76,0.0,7.886647066616963e-07,1.3040866268267644e-06,1.9043488070540204e-06,3.1585426488608803e-06,2.307875090927824e-05,0.1363683779189437,1.2238515510223102e-62,0.36429221008903184,0.0,0.0,0.0,0.0,6.218530118014348e-08,0.0,0.0,0.0,0.26790641692281814,0.0,0.0,0.0,0.0,0.0,9.810544433080629e-107,9.388740844903558e-90,,
1675078745297,1.8281780813844132e-76,0.0,5.842571847035864e-07,9.66091134500628e-07,1.410776294799113e-06,2.3399059450764397e-06,1.709715918416807e-05,0.471433312462025,9.06651528406924e-63,0.26987430688636715,0.0,0.0,0.0,0.0,4.6068004172830674e-08,0.0,0.0,0.0,0.19846995509397664,0.0,0.0,0.0,0.0,0.0,7.267830070833642e-107,6.955350287163143e-90,,
1675078745301,1.2254644156749395e-76,0.0,3.9163930294716086e-07,6.475902537530837e-07,9.456716308757297e-07,1.5684858608227045e-06,1.146056853141019e-05,0.31601119971227837,6.077466942600085e-63,0.18090215781590588,0.0,0.0,0.0,0.0,3.0880306677901816e-08,0.0,0.0,0.0,0.6262039659887846,0.0,0.0,0.0,0.0,0.0,4.871772187660383e-107,4.6623107246853005e-90,,
1675078747950,1.1058403916098787e-191,0.0,3.5340933167967116e-122,5.843755646047124e-122,8.533596514477071e-122,1.4153777101813475e-121,1.034184218712366e-120,2.851636851898713e-116,5.484213444173388e-178,7.570175193823081e-116,0.0,0.0,0.0,0.0,2.786591760064739e-123,0.0,0.0,0.0,5.650769048200232e-116,0.0,0.0,0.0,0.0,0.0,4.396212892782607e-222,4.207198064378747e-205,,
1675078747986,3.021567593135295e-193,0.0,9.656458489098272e-124,1.596731573223868e-123,2.331696226387494e-123,3.867338771107875e-123,2.8257762551467754e-122,7.791733386175401e-118,1.4984912599030914e-179,2.0684536587340768e-117,0.0,0.0,0.0,0.0,0.01366186122364628,0.0,0.0,0.0,1.5440004508677127e-117,0.0,0.0,0.0,0.0,0.0,1.2012090090159835e-223,1.1495631219187529e-206,,
1675078747990,2.025417328130293e-193,0.0,0.3397389327400032,1.0703211816700063e-123,1.562982721813227e-123,2.5923547030845024e-123,1.8941744694363386e-122,5.222955082118357e-118,1.0044687303222092e-179,1.3865259517451684e-117,0.0,0.0,0.0,0.0,0.00915781944436709,0.0,0.0,0.0,1.0349744533047162e-117,0.0,0.0,0.0,0.0,0.0,8.05194478222037e-224,7.705752048054254e-207,,
1675078747997,1.0057924791939208e-193,0.0,0.16870936112446372,0.33151042282022464,7.76154249732354e-124,1.2873252477662482e-123,9.406192043389868e-123,2.5936427361426585e-118,4.988044095960313e-180,6.885284109620554e-118,0.0,0.0,0.0,0.0,0.004547638550847908,0.0,0.0,0.0,5.139531033106763e-118,0.0,0.0,0.0,0.0,0.0,3.9984774457903757e-224,3.826563221724341e-207,,
1675078748004,4.994617638316338e-194,0.0,0.08377858934644643,0.16462320402619984,0.2896173739511014,6.392667992403611e-124,4.67097673338715e-123,1.2879648660537992e-118,2.476989392717427e-180,3.4191309012661194e-118,0.0,0.0,0.0,0.0,0.002258290471306333,0.0,0.0,0.0,2.552215579420723e-118,0.0,0.0,0.0,0.0,0.0,1.9855851371210482e-224,1.9002150599370384e-207,,
1675078748025,6.116230364775834e-195,0.0,0.010259226815439148,0.020159169572610346,0.03546550917406007,0.06628869198794204,5.719911272233582e-124,1.57719577212275e-119,3.0332327385269195e-181,4.186945578984393e-119,0.0,0.0,0.0,0.0,0.0002765421850739168,0.0,0.0,0.0,3.125352039874699e-119,0.0,0.0,0.0,0.0,0.0,2.4314766388404537e-225,2.3269354915241035e-208,,
1675078748040,1.3647154607971212e-195,0.0,0.0022891429223280027,0.0044981187351959,0.007913424741753635,0.014791006459299446,0.11269422530986807,3.519199452191758e-120,6.768057067149719e-182,9.342338375715479e-120,0.0,0.0,0.0,0.0,6.170490204333978e-05,0.0,0.0,0.0,6.973603011774634e-120,0.0,0.0,0.0,0.0,0.0,5.425357718216363e-226,5.192094888788386e-209,,
1675078748047,6.7769764168874105e-196,0.0,0.001136754733506206,0.0022336996586070864,0.003929690429414184,0.007344996435971918,0.05596229611103839,0.24830797276946803,3.3609176747681776e-182,4.639267940426866e-120,0.0,0.0,0.0,0.0,3.064174752661101e-05,0.0,0.0,0.0,3.462988770122834e-120,0.0,0.0,0.0,0.0,0.0,2.6941529106774184e-226,2.578318017662834e-209,,
1675078748055,3.0450917932469987e-196,0.0,0.000510776826861692,0.001003665953750914,0.0017657237299500339,0.003300319640019944,0.0251454805411941,0.11157196418655235,1.5101576572868288e-182,2.0845574579342163e-120,0.0,0.0,0.0,0.0,1.3768224674873579e-05,0.0,0.0,0.0,0.28044702209571826,0.0,0.0,0.0,0.0,0.0,1.2105609365281369e-226,1.1585129640411963e-209,,
1675078748066,1.0136230051782338e-196,0.0,0.00017002283588531784,0.0003340913736959331,0.0005877583714998831,0.001098580975123495,0.008370203357856246,0.037139080629101,5.02687815936037e-183,0.18500393640262325,0.0,0.0,0.0,0.0,4.583043868123801e-06,0.0,0.0,0.0,0.09335270416490099,0.0,0.0,0.0,0.0,0.0,4.0296073082467387e-227,3.856354658186805e-210,,
1675078748070,6.794518194938723e-197,0.0,0.00011396971517775615,0.000223948144995968,0.0003939862186416339,0.0007364008498186585,0.005610715100165865,0.3600566293079283,3.369617199197878e-183,0.1240118471661809,0.0,0.0,0.0,0.0,3.072106176664105e-06,0.0,0.0,0.0,0.06257618895336783,0.0,0.0,0.0,0.0,0.0,2.701126556369564e-227,2.5849918320054427e-210,,
1675078748075,4.1210836032056745e-197,0.0,6.912612653402537e-05,0.00013583141612582495,0.00023896472111039604,0.0004466496932534548,0.0034030707311632365,0.21838538490804482,2.0437761428085245e-183,0.07521698747388597,0.0,0.0,0.0,0.0,1.8633265860393355e-06,0.0,0.0,0.0,0.4504114678152347,0.0,0.0,0.0,0.0,0.0,1.6383160722021452e-227,1.56787680121803e-210,,
1675078748085,1.5160619329680973e-197,0.0,2.543008079968366e-05,4.996958545789413e-05,8.791020806178207e-05,0.00016431323955347723,0.0012519197588472231,0.08033949335998185,7.518632252959261e-184,0.25177990784443305,0.0,0.0,0.0,0.0,6.854795431920422e-07,0.0,0.0,0.0,0.16569711907707763,0.0,0.0,0.0,0.0,0.0,6.027028011039175e-228,5.767896414577575e-211,,
1675078748089,1.0162467047000207e-197,0.0,1.7046292932333974e-05,3.3495614824517385e-05,5.892797471497636e-05,0.00011014245830175183,0.0008391869103833967,0.3890134256507021,5.039889917928808e-184,0.16877311941712936,0.0,0.0,0.0,0.0,4.5949067894897857e-07,0.0,0.0,0.0,0.11107010048771947,0.0,0.0,0.0,0.0,0.0,4.0400376938179597e-228,3.866336590148527e-211,,
1675078748094,6.163847842324933e-198,0.0,1.0339099297903325e-05,2.0316117356994795e-05,3.574162337940399e-05,6.680477789613277e-05,0.0005089925903770482,0.23594856969699185,3.05684775680041e-184,0.10236607146183054,0.0,0.0,0.0,0.0,2.786951846347298e-07,0.0,0.0,0.0,0.48860682700658914,0.0,0.0,0.0,0.0,0.0,2.450406727695313e-228,2.3450516826938795e-211,,
1675078748124,3.068799139349421e-199,0.0,5.14753443606847e-07,1.0114799238222472e-06,1.779470646768831e-06,3.3260140444147278e-06,2.5341248895838263e-05,0.01174718757080384,1.5219148825797353e-185,0.03586362416119154,0.0,0.0,0.0,0.0,1.3875416211203733e-08,0.0,0.0,0.0,0.02432630150118212,0.0,0.0,0.0,0.0,0.0,1.2199856728084033e-229,1.1675324845245455e-212,,
1675078748179,1.2541480673076324e-201,0.0,2.103679671183486e-09,4.133687263256563e-09,7.2722898148000514e-09,1.3592659200644467e-08,1.035638922025209e-07,0.0020913938182315025,6.219718273900257e-188,0.0001465664349017674,0.0,0.0,0.0,0.0,5.6705654668748715e-11,0.0,0.0,0.0,9.941603417849667e-05,0.0,0.0,0.0,0.0,0.0,4.98580260296875e-232,4.771438411233904e-215,,
1675078748185,6.882910527232864e-202,0.0,1.154523882159951e-09,2.2686156700488776e-09,3.991117271410335e-09,7.4598095347742e-09,5.68370691199309e-08,0.001147781263100563,3.4134537619430365e-188,8.043736493490761e-05,0.0,0.0,0.0,0.0,3.112072311453891e-11,0.0,0.0,0.0,0.2750342693238142,0.0,0.0,0.0,0.0,0.0,2.7362664837770736e-232,2.618620920991101e-215,,
1675078748219,2.2970523113810485e-203,0.0,3.8530237194967785e-11,7.571112319276707e-11,1.3319663414209683e-10,2.489582374566342e-10,1.896838851493163e-09,3.830521394885916e-05,1.1391811389441818e-189,0.016708472043993738,0.0,0.0,0.0,0.0,1.0386002938620648e-12,0.0,0.0,0.0,0.009178792918484682,0.0,0.0,0.0,0.0,0.0,9.131816004648655e-234,8.73919429199957e-217,,
1675078748279,5.693823416752264e-206,0.0,9.55069093144975e-14,1.8766911141192616e-13,3.3016144680435513e-13,6.171057729946522e-13,4.701793431923992e-12,0.0012394710374669196,2.8237477277751515e-192,4.1416161447818464e-05,0.0,0.0,0.0,0.0,2.574432739096922e-15,0.0,0.0,0.0,2.2751952925863665e-05,0.0,0.0,0.0,0.0,0.0,2.263550879843954e-236,2.166229687360415e-219,,
1675078748284,3.4534784732499907e-206,0.0,5.792786871363681e-14,1.1382706995235928e-13,2.0025304014192306e-13,3.7429357160692104e-13,2.851781872097386e-12,0.0007517771860495131,1.7126895721895126e-192,2.5120171725710268e-05,0.0,0.0,0.0,0.0,1.561472387630258e-15,0.0,0.0,0.0,0.3036550182063574,0.0,0.0,0.0,0.0,0.0,1.3729130084448653e-236,1.3138847213638043e-219,,
1675078748294,1.2704637308368125e-206,0.0,2.1310471970625388e-14,4.1874638884256605e-14,7.366897650029307e-14,1.3769490995681733e-13,1.049111921450036e-12,0.00027656337108933424,6.300632827172345e-193,0.1840872434660017,0.0,0.0,0.0,0.0,5.744335893660571e-16,0.0,0.0,0.0,0.1117084384066589,0.0,0.0,0.0,0.0,0.0,5.050664703237007e-237,4.833511770590125e-220,,
1675078748298,8.516173065411615e-207,0.0,1.428483655239078e-14,2.80694098646207e-14,4.9381791719074943e-14,9.22996583811268e-14,7.032407514829272e-13,0.3353454089894601,4.223440486763683e-193,0.12339736951470416,0.0,0.0,0.0,0.0,3.850543500682707e-16,0.0,0.0,0.0,0.07488040557532095,0.0,0.0,0.0,0.0,0.0,3.385561796384101e-237,3.2399998325756666e-220,,
1675078748303,5.1653200675910666e-207,0.0,8.66419133800872e-15,1.7024957682932695e-14,2.9951570709162385e-14,5.598257268915554e-14,4.265370769337479e-13,0.20339727214598013,2.561646144693822e-193,0.07484428793855713,0.0,0.0,0.0,0.0,2.335472689721275e-16,0.0,0.0,0.0,0.4503812277224555,0.0,0.0,0.0,0.0,0.0,2.0534470298587374e-237,1.965159235920941e-220,,
1675078749884,1.1249666522836745e-275,0.0,1.8869936802989277e-83,3.707903750245924e-83,6.523219818019975e-83,1.21925701718854e-82,9.289646744714498e-82,4.4298348473190504e-70,5.579066640638426e-262,1.4734580207852827e-69,0.0,0.0,0.0,0.0,5.0864783960642264e-85,0.0,0.0,0.0,9.808953857116216e-70,0.0,0.0,0.0,0.0,0.0,4.4722483807271684e-306,4.279964412485023e-289,,
1675078749893,0.20328482987029955,0.0,7.671943785317916e-84,1.507521166088368e-83,2.652143261825499e-83,4.957129106146796e-83,3.7768885161089164e-82,1.8010364465815445e-70,2.2682792257545433e-262,5.990633261527406e-70,0.0,0.0,0.0,0.0,2.068007790765729e-85,0.0,0.0,0.0,3.9880230320990566e-70,0.0,0.0,0.0,0.0,0.0,1.8182805024277315e-306,1.7401036748859488e-289,,
1675078749896,0.150597105956101,0.0,0.44570766331890943,1.1167991479016006e-83,1.9647560522186067e-83,3.6723315641051824e-83,2.7979878302169896e-82,1.3342406157394488e-70,1.680382580032862e-262,4.437970273561399e-70,0.0,0.0,0.0,0.0,1.5320178519109804e-85,0.0,0.0,0.0,2.9544001266772986e-70,0.0,0.0,0.0,0.0,0.0,1.3470153265088333e-306,1.2891005082307857e-289,,
1675078749902,0.08264944411079327,0.0,0.2446095519256962,0.37604823298216294,1.0782809835437404e-83,2.015418293976312e-83,1.5355682788725698e-82,7.322467752670726e-71,9.222135130117154e-263,2.4356097267698988e-70,0.0,0.0,0.0,0.0,8.407892238325258e-86,0.0,0.0,0.0,1.621409167198177e-70,0.0,0.0,0.0,0.0,0.0,7.392576851850252e-307,7.074733590117623e-290,,
1675078750135,6.283165634301186e-12,0.0,1.8595676559192193e-11,2.8587891421820872e-11,4.5737983919057574e-11,1.5321587579558882e-93,1.1673677836237686e-92,5.566677215660859e-81,7.010839957586954e-273,1.851596159956713e-80,0.0,0.0,0.0,0.0,6.391837251553278e-96,0.0,0.0,0.0,1.2326256356695788e-80,0.0,0.0,0.0,0.0,0.0,5.6199755e-317,5.378345062511478e-300,,
1675078750156,7.694140216984037e-13,0.0,2.277160132386381e-12,3.5007710748002525e-12,5.600910146220106e-12,0.06122821412743718,1.429516892401633e-93,6.81675409067087e-82,8.585224202594637e-274,2.2673985231523734e-81,0.0,0.0,0.0,0.0,7.827215597995533e-97,0.0,0.0,0.0,1.5094293271715885e-81,0.0,0.0,0.0,0.0,0.0,6.88202e-318,6.586129262672762e-301,,
1675078750169,2.0968978291897723e-13,0.0,6.205985339048296e-13,9.540714180169195e-13,1.5264260847717582e-12,0.01668663498042091,0.13626589651726417,1.857782215002505e-82,2.339746545531958e-274,6.179381850373833e-82,0.0,0.0,0.0,0.0,2.1331651013855503e-97,0.0,0.0,0.0,4.113674809921927e-82,0.0,0.0,0.0,0.0,0.0,1.87557e-318,1.7949296171098649e-301,,
1675078750175,1.1508019283596495e-13,0.0,3.405916967498631e-13,5.236054958724126e-13,8.377203969601895e-13,0.009157819444508615,0.07478430961145904,0.27440581804707076,1.284080129698711e-274,3.3913166633534054e-82,0.0,0.0,0.0,0.0,1.1707058293500903e-97,0.0,0.0,0.0,2.2576326027920423e-82,0.0,0.0,0.0,0.0,0.0,1.029336e-318,9.850782598396669e-302,,
1675078750183,5.170886383739421e-14,0.0,1.530377142875433e-13,2.352711150664352e-13,3.7641203818598933e-13,0.004114873524573603,0.03360275636993847,0.12329848197082907,0.28631372304401237,1.5238168033380838e-82,0.0,0.0,0.0,0.0,5.2603203758786283e-98,0.0,0.0,0.0,1.0144197187698327e-82,0.0,0.0,0.0,0.0,0.0,4.6251e-319,4.4262419406817294e-302,,
1675078750199,1.0439839558229668e-14,0.0,3.0897781636515874e-14,4.750041891663327e-14,7.599627984102241e-14,0.0008307786365998059,0.006784279506113306,0.024893534183937194,0.057805743736672216,0.11339502608929368,0.0,0.0,0.0,0.0,1.0620403674262381e-98,0.0,0.0,0.0,2.048078090047427e-83,0.0,0.0,0.0,0.0,0.0,9.338e-320,8.93642835625527e-303,,
1675078750203,6.9980337332771845e-15,0.0,2.0711402408988484e-14,3.18404829949097e-14,5.094182980157154e-14,0.0005568875739310074,0.004547638550856514,0.3518466579979897,0.03874834880269049,0.07601095910838787,0.0,0.0,0.0,0.0,7.1190694798485915e-99,0.0,0.0,0.0,1.3728677996052033e-83,0.0,0.0,0.0,0.0,0.0,6.2593e-320,5.990267067159361e-303,,
1675078750209,3.840602342601048e-15,0.0,1.1366658641878714e-14,1.7474427566460454e-14,2.7957468959023873e-14,0.0003056263805695093,0.0024957969534598295,0.19309754003009208,0.39222013276440393,0.04171569882935048,0.0,0.0,0.0,0.0,3.907028168702777e-99,0.0,0.0,0.0,7.534458232421224e-84,0.0,0.0,0.0,0.0,0.0,3.435e-320,3.2875282697678193e-303,,
1675078750302,3.5112411758557144e-19,0.0,1.0391880308084944e-18,1.5975861107846528e-18,2.5559901136536516e-18,2.794165696302315e-08,2.281763183956311e-07,1.7653794197576968e-05,3.585842420825273e-05,5.835283854392324e-05,0.0,0.0,0.0,0.0,3.571970476872223e-103,0.0,0.0,0.0,6.888320535035164e-88,0.0,0.0,0.0,0.0,0.0,0.0,3.0055974552630545e-307,,
1675078750309,1.7436307659972233e-19,0.0,5.16045503975435e-19,7.93337784156931e-19,1.2692671270765343e-18,1.3875416211418165e-08,1.1330900638849993e-07,8.766614754674787e-06,1.7806766478936397e-05,2.8977162055425215e-05,0.0,0.0,0.0,0.0,1.7737880443915592e-103,0.0,0.24829265189570474,0.0,3.4206387455029936e-88,0.0,0.0,0.0,0.0,0.0,0.0,1.4925355253964235e-307,,
1675078750315,9.569248534308154e-20,0.0,2.832117773357245e-19,4.353930072983743e-19,6.965885686512363e-19,7.614989872473998e-09,6.218530118026116e-08,4.811220186519095e-06,9.772560644849353e-06,1.5903003716999632e-05,0.0,0.0,0.0,0.0,9.734755187265606e-104,0.0,0.1362658965170063,0.34253876630551633,1.8772863464061215e-88,0.0,0.0,0.0,0.0,0.0,0.0,8.191208636212499e-308,,
1675078750331,1.931997958902273e-20,0.0,5.717947169916036e-20,8.790433213276386e-20,1.4063880648556537e-19,1.5374399398170628e-09,1.255499577874367e-08,9.713686029638025e-07,1.9730459660866892e-06,3.2107610761182895e-06,0.0,0.0,0.0,0.0,1.965413175839291e-104,0.0,0.027511610028203605,0.06915738419526873,0.12864904858791115,0.0,0.0,0.0,0.0,0.0,0.0,1.653776501819204e-308,,
1675078750362,8.703496707452896e-22,0.0,2.575889593332182e-21,3.9600200495194005e-21,6.335666057756681e-21,6.92604430167581e-11,5.655925458868867e-10,4.375938079366384e-08,0.02377258855765351,1.446422255554103e-07,0.0,0.0,0.0,0.0,8.854029594534994e-106,0.0,0.0012393760883331792,0.0031154849976216953,0.005795537027575462,0.0,0.0,0.0,0.0,0.0,0.0,7.45013123441613e-310,,
